손님,직원
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
목요일 2명 식당 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요 꼴두바우 입니다.
수요일 2명 식당 예약 가능한가요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
아 그렇군요. 네 알겠습니다. 감사합니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네 꼴두바우 입니다. 예약 도와드릴까요?
안녕하세요. 목요일 3명 식당 예약 하려고 하는데,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 꼴두바우 입니다. 무엇을 도와드릴까요?
아 여보세요. 화요일 2명 식당 예약 가능한가요?,화요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
안녕하세요. 화요일 5명 식당 예약 하려고 하는데,화요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네 꼴두바우 입니다. 예약 도와드릴까요?
여보세요. 목요일 2명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,전화주셔서 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 꼴두바우 입니다. 무엇을 도와드릴까요?
안녕하세요. 금요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 알겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네 꼴두바우 입니다. 예약 도와드릴까요?
아 여보세요. 목요일 5명 식당 예약 하려고 하는데 가능할가요?,"목요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 다음에 다시 예약하겠습니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
아 여보세요. 목요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,네. 연락주셔서 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
아 여보세요. 화요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 꼴두바우 입니다. 무엇을 도와드릴까요?
아 여보세요. 화요일 5명 식당 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,네. 다음에 뵙겠습니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요 꼴두바우 입니다.
수요일 5명 식당 예약 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
안녕하세요. 금요일 2명 식당 예약 가능한가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,네. 연락주셔서 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네 꼴두바우 입니다. 예약 도와드릴까요?
안녕하세요. 화요일 5명 식당 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 꼴두바우 입니다. 무엇을 도와드릴까요?
수요일에 5명 예약 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
아 그렇군요. 네 알겠습니다. 감사합니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 꼴두바우 입니다. 무엇을 도와드릴까요?
목요일 2명 예약하고 싶은데 가능할까요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
여보세요. 목요일 3명 식당 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,네. 다음에 뵙겠습니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요 꼴두바우 입니다.
금요일 5명 예약하고 싶은데 가능할까요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
아 여보세요. 혹시 금요일 3명 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
수요일 5명 예약 가능할까요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
금요일 2명 예약을 하고 싶은데 가능할까요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네. 무엇을 도와드릴까요?
여보세요. 금요일 2명 예약 하려는데 가능한가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,막창
막창,막창 예약 주문 시작
막창 예약 주문 시작,네 꼴두바우 입니다. 예약 도와드릴까요?
안녕하세요. 금요일 5명 식당 예약 가능한가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
아 여보세요. 목요일 5명 예약 가능한가요?,목요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 알겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
안녕하세요. 수요일 5명 식당 예약 가능한가요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
아 그렇군요. 네 알겠습니다. 감사합니다.,전화주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
화요일 5명 예약을 하고 싶은데 가능할까요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 알겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
여보세요. 화요일 5명 예약 하려는데 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
여보세요. 수요일 3명 예약 하려는데 가능한가요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 다음에 다시 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
화요일 2명 예약하고 싶은데 가능할까요?,"화요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 알겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
수요일 2명 예약 하려구요.,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그럼 예약은 하지 않을게요. 감사합니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
혹시 목요일에 2명 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
어 그럼 다음에 예약하겠습니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
화요일 5명 식당 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,전화주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
여보세요. 목요일 2명 혹시 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,네. 다음에 뵙겠습니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
안녕하세요. 화요일 2명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,전화주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
여보세요. 금요일 2명 식당 예약 하려고 하는데 가능할가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,네. 연락주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
아 여보세요. 수요일 5명 예약 하려는데 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
여보세요. 목요일 5명 예약 하려는데 가능한가요?,"목요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 다음에 다시 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
수요일에 3명 예약 가능한가요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
아 그렇군요. 네 알겠습니다. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
여보세요. 수요일 5명 예약 하려는데 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
아 그렇군요. 네 알겠습니다. 감사합니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
안녕하세요. 금요일 2명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
수요일 3명 예약하고 싶은데 가능할까요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,네. 다음에 뵙겠습니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
수요일 3명 예약하고 싶은데 가능할까요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 알겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
여보세요. 화요일 5명 혹시 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
여보세요. 목요일 5명 식당 예약 하려고 하는데 가능할가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,네. 다음에 뵙겠습니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
아 여보세요. 화요일 2명 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
그렇군요. 알겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
목요일 3명 예약을 하고 싶은데 가능할까요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
수요일 5명 예약 하려구요.,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
여보세요. 화요일 2명 혹시 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
여보세요. 화요일 2명 식당 예약 하려고 하는데 가능할가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
그렇군요. 다음에 다시 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
수요일 5명 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
화요일 5명 식당 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
수요일 5명 식당 예약 가능한가요?,"수요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
아 그렇군요. 네 알겠습니다. 감사합니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
안녕하세요. 수요일 2명 식당 예약 하려고 하는데,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
아 여보세요. 화요일 2명 식당 예약 가능한가요?,화요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
안녕하세요. 금요일 3명 식당 예약 하려고 하는데,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
여보세요. 수요일 2명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,전화주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
안녕하세요. 화요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 알겠습니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
아 여보세요. 금요일 5명 식당 예약 하려고 하는데 가능할가요?,"금요일은 이미 예약되어있어, 다른 날짜을 알려주시겠어요?"
그렇군요. 다음에 다시 예약하겠습니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
아 여보세요. 수요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,네. 연락주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
아 여보세요. 목요일 5명 식당 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
어 그럼 다음에 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
아 여보세요. 화요일 2명 식당 예약 가능한가요?,해당 날짜는 예약이 다 차서 어려울 것 같습니다. 다른 날짜 가능하실까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,네. 다음에 뵙겠습니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
화요일 3명 식당 예약 가능한가요?,화요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 예약 도와드릴까요?
안녕하세요. 금요일 3명 식당 예약 가능한가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
어 그럼 다음에 예약하겠습니다.,네. 연락주셔서 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
안녕하세요. 화요일 3명 식당 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
수요일에 3명 예약 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
아 그렇군요. 네 알겠습니다. 감사합니다.,"네, 다음에 예약을 원하실 때 편하게 연락주세요."
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 상린 입니다. 무엇을 도와드릴까요?
목요일 2명 예약하고 싶은데 가능할까요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
여보세요. 목요일 2명 식당 예약 가능한가요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,네. 다음에 뵙겠습니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요 상린 입니다.
금요일 5명 예약하고 싶은데 가능할까요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다른 날짜나 시간에 예약을 원하시면 언제든 연락 주세요. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,안녕하세요. 무엇을 도와드릴까요?
아 여보세요. 혹시 수요일 3명 예약 가능한가요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
그렇군요. 다음에 다시 예약하겠습니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
화요일 2명 예약 가능할까요?,말하신 날은 예약이 다 차서 어렵습니다. 다른 날짜로 예약 도와드릴까요?
그럼 예약은 하지 않을게요. 감사합니다.,알겠습니다. 다음에 다시 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
수요일 5명 예약을 하고 싶은데 가능할까요?,기다려 주셔서 감사합니다. 확인해 보니 해당 날짜는 예약이 어렵습니다. 다른 날로 예약을 도와드릴까요?
아 그렇군요. 네 알겠습니다. 감사합니다.,예약을 도와드리지 못해 죄송합니다. 다음에 예약 전화를 주세요.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네. 무엇을 도와드릴까요?
여보세요. 수요일 2명 예약 하려는데 가능한가요?,수요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
예약,파스타
파스타,파스타 예약 주문 시작
파스타 예약 주문 시작,네 상린 입니다. 예약 도와드릴까요?
안녕하세요. 금요일 5명 식당 예약 가능한가요?,금요일는 이미 예약되어있습니다. 다른 날짜를 알려주시겠어요?
그렇군요. 다음에 다시 예약하겠습니다.,다음에 뵐 수 있기를 기대하겠습니다. 감사합니다.
